catagory,name,actual_price,paying_price,rating,src,vendors,img_src
automobiles,Suzuki Gixxer 150 Black,,321900,0,https://www.okdam.com/category/automobiles,,https://www.okdam.com/public/upload/product/thumbs/gixxer-150-5eccdfc3ea4922462.png
automobiles,Suzuki Gixxer 150 Blue,,321900,0,https://www.okdam.com/category/automobiles,,https://www.okdam.com/public/upload/product/thumbs/gixxer-150-blue-5ecce0963b52e8375.png
automobiles,Suzuki Gixxer 150 White,,321900,0,https://www.okdam.com/category/automobiles,,https://www.okdam.com/public/upload/product/thumbs/gixxer150-white-5eccdfe96209b6447.png
automobiles,Suzuki Gixxer SF 150 Black,,377900,0,https://www.okdam.com/category/automobiles,,https://www.okdam.com/public/upload/product/thumbs/gixxer-sf-150-5ecb9c117a83d5839.png
automobiles,Suzuki Gixxer SF 150 Grey,,377900,0,https://www.okdam.com/category/automobiles,,https://www.okdam.com/public/upload/product/thumbs/Gixxer-SF-150-5ecb9c47e8bc37552.png
automobiles,Suzuki Gixxer SF 150 Blue,,377900,0,https://www.okdam.com/category/automobiles,,https://www.okdam.com/public/upload/product/thumbs/gixxer-sf-150-moto-gp-5ecb9c004c4ef7311.png
automobiles,Suzuki Gixxer SF 250 Moto GP,,499900,0,https://www.okdam.com/category/automobiles,,https://www.okdam.com/public/upload/product/thumbs/Suzuki-Gixxer-SF-250-Moto-GP-5ec910755c95f1913.jpg
automobiles,Suzuki Gixxer SF 250 Grey,,496900,0,https://www.okdam.com/category/automobiles,,https://www.okdam.com/public/upload/product/thumbs/Suzuki-Gixxer-SF-250-5ed10b1044a366507.jpg
automobiles,Suzuki Gixxer SF 250 Black,,496900,0,https://www.okdam.com/category/automobiles,,https://www.okdam.com/public/upload/product/thumbs/Gixxer-SF-250_black-5ecb92be72e5a5259.png
bikes,Suzuki Gixxer 150 Black,,321900,0,https://www.okdam.com/category/bikes,,https://www.okdam.com/public/upload/product/thumbs/gixxer-150-5eccdfc3ea4922462.png
bikes,Suzuki Gixxer 150 Blue,,321900,0,https://www.okdam.com/category/bikes,,https://www.okdam.com/public/upload/product/thumbs/gixxer-150-blue-5ecce0963b52e8375.png
bikes,Suzuki Gixxer 150 White,,321900,0,https://www.okdam.com/category/bikes,,https://www.okdam.com/public/upload/product/thumbs/gixxer150-white-5eccdfe96209b6447.png
bikes,Suzuki Gixxer SF 150 Black,,377900,0,https://www.okdam.com/category/bikes,,https://www.okdam.com/public/upload/product/thumbs/gixxer-sf-150-5ecb9c117a83d5839.png
bikes,Suzuki Gixxer SF 150 Grey,,377900,0,https://www.okdam.com/category/bikes,,https://www.okdam.com/public/upload/product/thumbs/Gixxer-SF-150-5ecb9c47e8bc37552.png
bikes,Suzuki Gixxer SF 150 Blue,,377900,0,https://www.okdam.com/category/bikes,,https://www.okdam.com/public/upload/product/thumbs/gixxer-sf-150-moto-gp-5ecb9c004c4ef7311.png
bikes,Suzuki Gixxer SF 250 Moto GP,,499900,0,https://www.okdam.com/category/bikes,,https://www.okdam.com/public/upload/product/thumbs/Suzuki-Gixxer-SF-250-Moto-GP-5ec910755c95f1913.jpg
bikes,Suzuki Gixxer SF 250 Grey,,496900,0,https://www.okdam.com/category/bikes,,https://www.okdam.com/public/upload/product/thumbs/Suzuki-Gixxer-SF-250-5ed10b1044a366507.jpg
bikes,Suzuki Gixxer SF 250 Black,,496900,0,https://www.okdam.com/category/bikes,,https://www.okdam.com/public/upload/product/thumbs/Gixxer-SF-250_black-5ecb92be72e5a5259.png
electronics,Windows 10 (Home/ Edu/ Ent) Genuine Key,999,650,0,https://www.okdam.com/category/electronics,,https://www.okdam.com/public/upload/product/thumbs/windows-19472.jpg
electronics,"T500 PLUS Smart watch Rose Gold/Pink, BLUETOOTH, ANDROID & APPLE compatible FULLY FEATURED !!!!!",5000,4088,0,https://www.okdam.com/category/electronics,,https://www.okdam.com/public/upload/product/thumbs/Untitled-3-60598bc94e279.jpg
electronics,Office 2019 Professional Plus Genuine Key,999,650,0,https://www.okdam.com/category/electronics,,https://www.okdam.com/public/upload/product/thumbs/microsoft-office-2019-professional-plus-genuine-key0336.jpg
electronics,Wing 2 Pro Foldable Mini Drone,7000,3999,0,https://www.okdam.com/category/electronics,,https://www.okdam.com/public/upload/product/thumbs/Untitled-1-6050812b3b269.jpg
electronics,LF609 Foldable Camera Drone,7500,4199,0,https://www.okdam.com/category/electronics,,https://www.okdam.com/public/upload/product/thumbs/EBOYU-Mini-Dron-cuadric-ptero-teledirigido-plegable-LF606S-2-4-Ghz-4K-WiFi-FPV-c-mara.jpg_q50-60483234988e4.jpg
electronics,X7 Smart Watch Silver With 3G Sim Card Camera Pedometer Sleep Monitor X8 Bluetooth Smartwatches For Android Phones Pk Iwo,4000,2478,0,https://www.okdam.com/category/electronics,,https://www.okdam.com/public/upload/product/thumbs/Untitled-1-6052cefe6ba06.jpg
electronics,Dish Home Remote,210,200,0,https://www.okdam.com/category/electronics,,https://www.okdam.com/public/upload/product/thumbs/Dish-Home-Remote-01-5e8878d831a319345.jpg
electronics,Free Fire 732 Diamond (UID),950,655,0,https://www.okdam.com/category/electronics,,https://www.okdam.com/public/upload/product/thumbs/free-fire-510-diamond-direct-top-up3973.jpg
electronics,AQFIT W6 Smart Watch,,6999,0,https://www.okdam.com/category/electronics,,https://www.okdam.com/public/upload/product/thumbs/1-(3)-61ea78540ed75.jpg
electronics,Remax Multifunctional Desktop Stand RM-C46,,2299,0,https://www.okdam.com/category/electronics,,https://www.okdam.com/public/upload/product/thumbs/all-610a4bfd90f63.jpg
electronics,(IDM) Internet Download Manager Genuine Lifetime Serial Key (1PC),3500,2999,0,https://www.okdam.com/category/electronics,,https://www.okdam.com/public/upload/product/thumbs/Internet-Download-Manager-5e313b6b26c1d-5e381ee9da7651786.jpg
electronics,Office (2016/2013/2010) Professional Plus Genuine Key,999,650,0,https://www.okdam.com/category/electronics,,https://www.okdam.com/public/upload/product/thumbs/microsoft-office-2016-professional-plus1695.jpg
electronics,AQFIT W6 Smart Watch Pink,,6999,0,https://www.okdam.com/category/electronics,,https://www.okdam.com/public/upload/product/thumbs/AQFIT-W6-Smart-Watch-00-61f1219ce4af3.jpeg
electronics,HDMI To VGA Converter,450,390,0,https://www.okdam.com/category/electronics,,https://www.okdam.com/public/upload/product/thumbs/hdmi-to-vga-converter6129.jpg
electronics,Free Fire 138 Diamond (UID),155,125,0,https://www.okdam.com/category/electronics,,https://www.okdam.com/public/upload/product/thumbs/free-fire-70-diamond-direct-top-up1215.jpg
electronics,Brother 3 in 1 Mono Laser Automatic Duplex Wireless Networking Printer(DCP-L2540DW),39000,35100,0,https://www.okdam.com/category/electronics,,https://www.okdam.com/public/upload/product/thumbs/brother-3-in-1-mono-laser-automatic-duplex-wireless-networking-printerdcp-l2540dw1978.jpg
electronics,Windows 7 (Home/ Professional / Ultimate) Edition Genuine Key,999,650,0,https://www.okdam.com/category/electronics,,https://www.okdam.com/public/upload/product/thumbs/windows-7-home-professional-ultimate-edition-genuine-key7426.jpg
electronics,High Quality HDMI To HDMI Cable- 10m,1050,850,0,https://www.okdam.com/category/electronics,,https://www.okdam.com/public/upload/product/thumbs/hdmi-cable3873.jpg
electronics,D13 Smart Watch Heart Rate Bluetooth Smart Watch Wristband Men Women Sports Watch For Android/Apple Phone,5500,1499,0,https://www.okdam.com/category/electronics,,https://www.okdam.com/public/upload/product/thumbs/Untitled-1-605815015723e.jpg
electronics,AQFIT W9 Quad Smart Watch,,7499,0,https://www.okdam.com/category/electronics,,https://www.okdam.com/public/upload/product/thumbs/WhatsApp-Image-2022-04-17-at-6.29.05-PM-62613a4da35ac.jpeg
electronics,Mero TV Setup Box Remote,250,195,0,https://www.okdam.com/category/electronics,,https://www.okdam.com/public/upload/product/thumbs/mero-tv-setup-box-remote-093676.jpg
electronics,M5 Smart Band Fitness Tracker Smart Watch Sport Smart Bracelet Heart Rate Blood,3000,1700,0,https://www.okdam.com/category/electronics,,https://www.okdam.com/public/upload/product/thumbs/Untitled-1-60517ac5b8a8b.jpg
electronics,Multi-Purpose Laptop Table Stand/Study Table/Bed Table/Foldable and Portable/Ergonomic & Rounded Edges/Non-Slip Legs/Engineered Wood/Color -,2500,1250,0,https://www.okdam.com/category/electronics,,https://www.okdam.com/public/upload/product/thumbs/Untitled-1-605c0813f06a5.jpg
electronics,AQFIT W11 Smartwatch IP68 Waterproof Fitness Tracker Upto 10 Days Battery Life for Men and Women (Black),,6999,0,https://www.okdam.com/category/electronics,,https://www.okdam.com/public/upload/product/thumbs/black-w11-with-logo-60515fe6f28b0.jpg
mobiles,X-AGE G2 (3 GB RAM/32 GB ROM) Smart Phone Dual Sim 4G Enabled,10499,9999,0,https://www.okdam.com/category/mobiles,,https://www.okdam.com/public/upload/product/thumbs/X-age-G2-6052b7d8286f3.jfif
mobiles,NARZO Mobile 50A Helio G85 process 50MP AI Camera 4GB RAM & 64 GB ROM,,19499,0,https://www.okdam.com/category/mobiles,,https://www.okdam.com/public/upload/product/thumbs/oxy-blue-33-61dd3c9845dda.jpg
mobiles,vivo Y01 (2+32) Sapphire Blue Mobile,,13999,0,https://www.okdam.com/category/mobiles,,https://www.okdam.com/public/upload/product/thumbs/Y01Sapphire-Black-625019b9f346a.png
mobiles,"NARZO 50i 5000 mAh Battery 6.5"" HD+ Display Mobile, 2/32 GB",,12999,0,https://www.okdam.com/category/mobiles,,https://www.okdam.com/public/upload/product/thumbs/carbon-black-61dd3d017546d.jpg
mobiles,Vivo Y21 (4+64) Metallic blue Mobile,,22999,0,https://www.okdam.com/category/mobiles,,https://www.okdam.com/public/upload/product/thumbs/y21-blue-624a8184ab02e.png
mobiles,Samsung Galaxy M32 (SM- M325F) II Ram 6GB Rom 128GB II 64 MP Quad Camera II 6000 mAh Battery II FHD+ SAMOLED Display,27999,27900,0,https://www.okdam.com/category/mobiles,,https://www.okdam.com/public/upload/product/thumbs/SAMSUNGM325F6128GB-BLUE-61014de4464c9.png
mobiles,Samsung Galaxy A03s | 3 GB RAM | 32 GB ROM | Black,,15499,0,https://www.okdam.com/category/mobiles,,https://www.okdam.com/public/upload/product/thumbs/samsung-galaxy-a03s-6221efdc6ed13.jpg
mobiles,vivo Y33S (8GB+3GB Extended RAM/128GB ROM) Mirror Black Mobile,,29999,0,https://www.okdam.com/category/mobiles,,https://www.okdam.com/public/upload/product/thumbs/y33s-mirror-black-62501ba0a49b3.png
mobiles,Nokia 105 Single Sim (2019) 4Th Edition,2899,2300,0,https://www.okdam.com/category/mobiles,,https://www.okdam.com/public/upload/product/thumbs/Untitled-1-605b0ab5c9ea8.jpg
mobiles,Vivo V20SE (8+128) Gravity Black Mobile,,34999,0,https://www.okdam.com/category/mobiles,,https://www.okdam.com/public/upload/product/thumbs/v20-se-dark-624a8d255e231.png
mobiles,XP-Pen Deco 01 V2 Graphics Tablet 10x6.25 Inch Drawing Pen Tablet,,15000,0,https://www.okdam.com/category/mobiles,,https://www.okdam.com/public/upload/product/thumbs/51IntnWflxL._AC_SL1500_-61222ce07069e.jpg
mobiles,Samsung Galaxy S21 FE 5G | 8 GB RAM | 256 GB ROM | Green,,89999,0,https://www.okdam.com/category/mobiles,,https://www.okdam.com/public/upload/product/thumbs/Samsung-Galaxy-S21-FE-5G-6221ec937d0eb.jpg
mobiles,Samsung Galaxy F22 (6GB/128GB) II Quad Camera 48MP II 9.4mm Thickness II Battery 6000 mAh,23999,23900,0,https://www.okdam.com/category/mobiles,,https://www.okdam.com/public/upload/product/thumbs/SAMSUNGE225F464GB-BLUE-6203018e0b539.png
mobiles,Samsung M52 5G | 8 GB RAM | 128 GB ROM | White,,45999,0,https://www.okdam.com/category/mobiles,,https://www.okdam.com/public/upload/product/thumbs/samsung-galaxy-m52-5g-6221ed7825ea0.jpeg
mobiles,"NARZO 50i 5000 mAh Battery 6.5"" HD+ Display Mobile",,12999,0,https://www.okdam.com/category/mobiles,,https://www.okdam.com/public/upload/product/thumbs/oxy-green-44-61dd4160257f1.jpg
mobiles,Samsung Galaxy Z Flip3 | 8 GB RAM | 256 GB ROM | Cream,,124999,0,https://www.okdam.com/category/mobiles,,https://www.okdam.com/public/upload/product/thumbs/galaxy-z-flip3-5g-sm-f711bzeeinu-samsung-original-imag662adrayy6cg-61d18eae221d9.jpeg
mobiles,Samsung Galaxy Z Flip3 | 8 GB RAM | 256 GB ROM | Purple (Violet),,124999,0,https://www.okdam.com/category/mobiles,,https://www.okdam.com/public/upload/product/thumbs/galaxy-z-flip3-sm-f711blvainu-samsung-original-imag8645mkvy48fu-61d18e42c970d.jpeg
mobiles,Narzo 50A (RMX3230) II Ram 4GB & 128 GB Storage II 50MP Camera II Battery 6000 mAh II By Realme,,20900,0,https://www.okdam.com/category/mobiles,,https://www.okdam.com/public/upload/product/thumbs/oxy-blue-33-61dd3b7321f91.jpg
mobiles,Narzo 50i 4/64 GB Mobile,,15499,0,https://www.okdam.com/category/mobiles,,https://www.okdam.com/public/upload/product/thumbs/carbon-black-61dd3dd862881.jpg
mobiles,Samsung Galaxy Z Flip3 | 8 GB RAM | 256 GB ROM | Black,,124999,0,https://www.okdam.com/category/mobiles,,https://www.okdam.com/public/upload/product/thumbs/galaxy-z-flip3-5g-sm-f711bzkainu-samsung-original-imag662axn2xmght-61d18ef450d1b.jpeg
mobiles,Narzo 50i 4/64 GB,,15499,0,https://www.okdam.com/category/mobiles,,https://www.okdam.com/public/upload/product/thumbs/mint-green-61dd3d63cf7c0.jpg
mobiles,Samsung Galaxy A03 Core | 2 GB RAM | 32 GB ROM | Black,,12499,0,https://www.okdam.com/category/mobiles,,https://www.okdam.com/public/upload/product/thumbs/-original-imag9cm79ubcv4bd-61dfc91f952da.jpeg
mobiles,Samsung Galaxy S21 FE 5G | 8 GB RAM | 256 GB ROM | Grey,,89999,0,https://www.okdam.com/category/mobiles,,https://www.okdam.com/public/upload/product/thumbs/Samsung-Galaxy-S21-FE-5G-6221edfb81d18.jpg
mobiles,Narzo 50A (RMX3230) II Ram 4GB & 128 GB Storage II 50MP Camera II Battery 6000 mAh II By Realme,,20900,0,https://www.okdam.com/category/mobiles,,https://www.okdam.com/public/upload/product/thumbs/oxy-green-44-61dd3be31f522.jpg
mobile-accessories,REMAX RCC214 Fast Car Charger,,999,0,https://www.okdam.com/category/mobile-accessories,,https://www.okdam.com/public/upload/product/thumbs/black-610a1f9d91083.jpg
mobile-accessories,Solar Power Bank,,3480,0,https://www.okdam.com/category/mobile-accessories,,https://www.okdam.com/public/upload/product/thumbs/Untitled-1-6056c4af01df8.jpg
mobile-accessories,12 Volt 1 Amp Adaptor,210,200,0,https://www.okdam.com/category/mobile-accessories,,https://www.okdam.com/public/upload/product/thumbs/s-l300-5e8b1a427dd8d3578.jpg
mobile-accessories,REMAX 4-Port RP U43 USB Adapter,,1299,0,https://www.okdam.com/category/mobile-accessories,,https://www.okdam.com/public/upload/product/thumbs/all-610a2031d10eb.jpg
mobile-accessories,Ring Light 32cm Dimmable LED Ringlight Tripod Stand Phone Holder Makeup Photography Selfie,4000,1899,0,https://www.okdam.com/category/mobile-accessories,,https://www.okdam.com/public/upload/product/thumbs/Untitled-1-605afe853d097.jpg
mobile-accessories,Go Easy Plus Gopro Stick,,1200,0,https://www.okdam.com/category/mobile-accessories,,https://www.okdam.com/public/upload/product/thumbs/Untitled-2-6063f6bfef675.jpg
mobile-accessories,Remax Modern Multifunction Selfie Stick P-11,,4899,0,https://www.okdam.com/category/mobile-accessories,,https://www.okdam.com/public/upload/product/thumbs/black-610a4e38aceaa.jpg
mobile-accessories,Metal Phone Holder Premium Upgraded Universal Lazy Flexible Long Arm Mobile Holder Stand,700,499,0,https://www.okdam.com/category/mobile-accessories,,https://www.okdam.com/public/upload/product/thumbs/Untitled-2-605875ee1eada.jpg
mobile-accessories,ROMOSS Sense 4 10400mAh Power Bank Portable Charger,2000,1100,0,https://www.okdam.com/category/mobile-accessories,,https://www.okdam.com/public/upload/product/thumbs/Untitled-1-6059622da630c.jpg
mobile-accessories,"Stand Holder/ Tripod ( for Mobile Phone OPPO,VIVO,MI,LAVA,HUWAWEI,SAMSUNG,REALME,IPHONE )",699,199,0,https://www.okdam.com/category/mobile-accessories,,https://www.okdam.com/public/upload/product/thumbs/Untitled-1-6058117c69626.jpg
mobile-accessories,White 1m USB 2.0 Type C Charger And Sync Cable,,999,0,https://www.okdam.com/category/mobile-accessories,,https://www.okdam.com/public/upload/product/thumbs/Untitled-1-6058174da73de.jpg
mobile-accessories,"OTG Cable For iPhone, iPad Earldom OT44 Integrated with 2 USB ports and 1 Lightning Port",2600,2200,0,https://www.okdam.com/category/mobile-accessories,,https://www.okdam.com/public/upload/product/thumbs/Untitled-2-605c6f3181201.jpg
mobile-accessories,USB-C / TYPE-C Male to 3.5mm Female Audio Adapter Cable for Samsung Galaxy Note 10,,750,0,https://www.okdam.com/category/mobile-accessories,,https://www.okdam.com/public/upload/product/thumbs/SAS7790-5ef5df7cd98a24215.jpg
mobile-accessories,"Ipega PG-9128 Black Kingkong Wireless Game Controller for Pubg,free fair",4000,3500,0,https://www.okdam.com/category/mobile-accessories,,https://www.okdam.com/public/upload/product/thumbs/Untitled-1-60582f3d1a883.jpg
mobile-accessories,Mobile phone Clip Bracket Holder Mount For Tripod/Monopod Stand Selfie Stick,500,200,0,https://www.okdam.com/category/mobile-accessories,,https://www.okdam.com/public/upload/product/thumbs/Untitled-3-6065667626821.jpg
mobile-accessories,Flexible  Universal Stents  For Mobiles And Tablets Stand Holder (S059),300,150,0,https://www.okdam.com/category/mobile-accessories,,https://www.okdam.com/public/upload/product/thumbs/Untitled-1-6056c95a3bcad.jpg
mobile-accessories,5 Volt 1 Ampere Adaptor,210,180,0,https://www.okdam.com/category/mobile-accessories,,https://www.okdam.com/public/upload/product/thumbs/s-l300-5e8b1a13155ac2075.jpg
mobile-accessories,HOCO J77 LED Power Bank With Cable 10000 mAh,,1999,0,https://www.okdam.com/category/mobile-accessories,,"https://www.okdam.com/public/upload/product/thumbs/j77-10,000mAh-with-logo-6053288fbfc06.jpg"
mobile-accessories,Joyroom L-Q18Z Yida Serties 18W QC 3.0 1USB Travel Charger,,1200,0,https://www.okdam.com/category/mobile-accessories,,https://www.okdam.com/public/upload/product/thumbs/joyroom_joyroom_l-a12z_usb_yida_series_travel_adaptor_charger_-12_w_-eu_-1_port-_full05_qmri2ivm-5ef5e53cec46f0927.jpg
mobile-accessories,Gimbal 3 Axis Handheld Gimbal Stabilizer For Smartphone Action Camera Phone Portable Steadicam,16000,9999,0,https://www.okdam.com/category/mobile-accessories,,https://www.okdam.com/public/upload/product/thumbs/Untitled-1-6062b0f5bfd57.jpg
mobile-accessories,2pcs Finger Sleeves Game Controller Finger Cover Sweat Proof Non-Scratch Sensitive Touch Screen Gaming Finger Thumb Sleeve Glove,799,120,0,https://www.okdam.com/category/mobile-accessories,,https://www.okdam.com/public/upload/product/thumbs/Untitled-2-Recovered-604dca58ad265.jpg
mobile-accessories,Hoco C33A Little Superior Double Port Charger - Black,,549,0,https://www.okdam.com/category/mobile-accessories,,https://www.okdam.com/public/upload/product/thumbs/hoco-c33a-little-superior-double-port-charger-black2024.jpg
mobile-accessories,"Apple Watch Screen Protector Series 4 44mm,Sky Castle iWatch 44mm Tempered Glass Screen Protector, 3D Full Coverage, HD Anti-Bubble, Anti-Scratch for Apple iWatch Series 4",999,450,0,https://www.okdam.com/category/mobile-accessories,,https://www.okdam.com/public/upload/product/thumbs/Untitled-3-6057179f2ce39.jpg
mobile-accessories,X-AGE ConvE Flash 22.5W 20000Mah Power Bank - (XPB07),4200,3200,0,https://www.okdam.com/category/mobile-accessories,,https://www.okdam.com/public/upload/product/thumbs/XPB07-1-6052bfea114e2.png
power-banks,Solar Power Bank,,3480,0,https://www.okdam.com/category/power-banks,,https://www.okdam.com/public/upload/product/thumbs/Untitled-1-6056c4af01df8.jpg
power-banks,ROMOSS Sense 4 10400mAh Power Bank Portable Charger,2000,1100,0,https://www.okdam.com/category/power-banks,,https://www.okdam.com/public/upload/product/thumbs/Untitled-1-6059622da630c.jpg
power-banks,HOCO J77 LED Power Bank With Cable 10000 mAh,,1999,0,https://www.okdam.com/category/power-banks,,"https://www.okdam.com/public/upload/product/thumbs/j77-10,000mAh-with-logo-6053288fbfc06.jpg"
power-banks,X-AGE ConvE Flash 22.5W 20000Mah Power Bank - (XPB07),4200,3200,0,https://www.okdam.com/category/power-banks,,https://www.okdam.com/public/upload/product/thumbs/XPB07-1-6052bfea114e2.png
power-banks,Micro Pack Power Bank-PB-7200,4200,3780,0,https://www.okdam.com/category/power-banks,,https://www.okdam.com/public/upload/product/thumbs/micropack-power-bank-pb-72008873.jpg
power-banks,X-AGE ConvE Power 10000 Slim Power Bank - (XPB02) - Black,1559,1199,0,https://www.okdam.com/category/power-banks,,https://www.okdam.com/public/upload/product/thumbs/XPB02-_-1-6051c39237a94.png
power-banks,Micropack Type C Power Bank PB-10KC-BK 10000mAh Dual USB,2750,2475,0,https://www.okdam.com/category/power-banks,,https://www.okdam.com/public/upload/product/thumbs/Micropack-Type-C-Power-Bank-PB-10KC-BK-60751dbb430f1.jpg
power-banks,Rapoo Power Bank P20-5000mah-Blue,,1999,0,https://www.okdam.com/category/power-banks,,https://www.okdam.com/public/upload/product/thumbs/rapoo-power-bank-p20-5000mah-bluev8643.jpg
power-banks,JOYROOM D-T189 2 in 1 Portable Phone Charger Travel Adapter with Power Bank 5000mAh,2999,2499,0,https://www.okdam.com/category/power-banks,,https://www.okdam.com/public/upload/product/thumbs/Untitled-4-606446cf02d6f.jpg
power-banks,Hitech 20000 mAh Power Bank,2899,2260,0,https://www.okdam.com/category/power-banks,,https://www.okdam.com/public/upload/product/thumbs/Untitled-3-606403917dafa.jpg
power-banks,Mini DC UPS for Routers and Modems,,5000,0,https://www.okdam.com/category/power-banks,,https://www.okdam.com/public/upload/product/thumbs/smart-key-energy-1-60efc3e564e8f.png
power-banks,X-AGE ConvE Power 5000 Ultra Slim Power Bank - (XPB05),1169,919,0,https://www.okdam.com/category/power-banks,,https://www.okdam.com/public/upload/product/thumbs/XPB05-6051c7b2aadf9.jpg
power-banks,X-AGE ConvE Power 4000 Portable Power Bank With Flashlight - (XPB04) - Grey,999,549,0,https://www.okdam.com/category/power-banks,,https://www.okdam.com/public/upload/product/thumbs/IMG_3039-6051c193994b9.jpg
power-banks,Joyroom D-QP189PLUS PD10W Wireless Charger 20000mAh Multi-function Power Bank -,,4700,0,https://www.okdam.com/category/power-banks,,https://www.okdam.com/public/upload/product/thumbs/Untitled-3-60656bc950aea.jpg
power-banks,Hi-Tech Wireless Power Bank Charger 10000 mAh,2999,1999,0,https://www.okdam.com/category/power-banks,,https://www.okdam.com/public/upload/product/thumbs/Untitled-1-6062c8676ccb4.jpg
power-banks,HOCO J77A LED Power Bank With Cable 20000mAh,,2499,0,https://www.okdam.com/category/power-banks,,"https://www.okdam.com/public/upload/product/thumbs/j77a-20,000mAh-with-logo-605327ec93bb6.jpg"
power-banks,Rapoo Power Bank P20 - 5000mah-Black,,1999,0,https://www.okdam.com/category/power-banks,,https://www.okdam.com/public/upload/product/thumbs/rapoo-power-bank-p20-5000mah-black1433.jpg
power-banks,Hoco J29 Cool Square Power Bank - 5000mAh (Black and White),,1299,0,https://www.okdam.com/category/power-banks,,https://www.okdam.com/public/upload/product/thumbs/hoco-j29-cool-square-power-bank-5000mah-black-and-white6735.jpg
power-banks,REMAX Lango Series Power Bank RPP-167,,2999,0,https://www.okdam.com/category/power-banks,,https://www.okdam.com/public/upload/product/thumbs/black-610a425de5158.png
power-banks,YOOBAO S2 Bluetooth Selfie Power Bank 5200mAh,,1500,0,https://www.okdam.com/category/power-banks,,https://www.okdam.com/public/upload/product/thumbs/Yoobao-bluetooth-selfie-power-bank-02-6108e6c314084.jpg
power-banks,JOYROOM D-M219 Power Bank 10000mAh Huizhi Series â€“ Black,1989,1730,0,https://www.okdam.com/category/power-banks,,https://www.okdam.com/public/upload/product/thumbs/Untitled-1-60e190eaa7715.jpg
power-banks,REMAX Lango Series Power Bank RPP 166,,2499,0,https://www.okdam.com/category/power-banks,,https://www.okdam.com/public/upload/product/thumbs/all-610a41a81db1f.jpg
power-banks,JOYROOM D-QP184 22.5W Flash Charge 10000mAh Multi-Output Power Bank - Black,4129,3591,0,https://www.okdam.com/category/power-banks,,https://www.okdam.com/public/upload/product/thumbs/Untitled-1-60e19527926b6.jpg
power-banks,Hansu Series 22.5W Fast Charging RPP-182 Power Bank,,2799,0,https://www.okdam.com/category/power-banks,,https://www.okdam.com/public/upload/product/thumbs/all-610a41e1b487b.png
mobile-cases-and-covers,"iPhone X Case, Ipaky Hybrid HD Transparent PC Clear Slim Scratch Resistant Cover with TPU Protection Frame for Apple iPhone X",999,599,0,https://www.okdam.com/category/mobile-cases-and-covers,,https://www.okdam.com/public/upload/product/thumbs/Untitled-1-6052d7f7e6dd0.jpg
mobile-cases-and-covers,IPAKY for iphone XS MAX Phone Case coque for iphone Transparent Shockproof Bumper Cover On For apple iphone xs max cover,999,599,0,https://www.okdam.com/category/mobile-cases-and-covers,,https://www.okdam.com/public/upload/product/thumbs/Untitled-3-60598f92630e1.jpg
mobile-cases-and-covers,Pack Of 2 Waterproof Mobile Phone Pouch,400,299,0,https://www.okdam.com/category/mobile-cases-and-covers,,https://www.okdam.com/public/upload/product/thumbs/Untitled-1-605964bd72996.jpg
mobile-cases-and-covers,IPAKY Transparent Phone Case Bumper Silicone Cover On For Samsung Galaxy S10,699,599,0,https://www.okdam.com/category/mobile-cases-and-covers,,https://www.okdam.com/public/upload/product/thumbs/Untitled-3-Recovered-Recovered-605ad3472d847.jpg
mobile-cases-and-covers,Hoco Fascination Series Protective Case- S10 Plus-Black,,499,0,https://www.okdam.com/category/mobile-cases-and-covers,,https://www.okdam.com/public/upload/product/thumbs/hoco-fascination-series-protective-case-s10-plus-black5621.jpg
mobile-cases-and-covers,Hoco Fascination Series Protective Case- S10e-Black,,499,0,https://www.okdam.com/category/mobile-cases-and-covers,,https://www.okdam.com/public/upload/product/thumbs/hoco-fascination-series-protective-case-s10e-black3227.jpg
mobile-cases-and-covers,HOCO Fascination Series Protective Case - Note 9-Black,,499,0,https://www.okdam.com/category/mobile-cases-and-covers,,https://www.okdam.com/public/upload/product/thumbs/hoco-fascination-series-protective-case-note-9-blackv5470.jpg
mobile-cases-and-covers,WIWU iShield Ultra Thin Hard Shell Case 13.3 air/2020,,3499,0,https://www.okdam.com/category/mobile-cases-and-covers,,https://www.okdam.com/public/upload/product/thumbs/black-61b834af63f13.jpg
mobile-cases-and-covers,WIWU Dual Color iShield Macbook Case 13.3 pro/2018,5199,4599,0,https://www.okdam.com/category/mobile-cases-and-covers,,https://www.okdam.com/public/upload/product/thumbs/black-2-61b832b946099.jpg
mobile-cases-and-covers,WIWU iShield Ultra Thin Hard Shell Case 13.3 pro/2020,,3499,0,https://www.okdam.com/category/mobile-cases-and-covers,,https://www.okdam.com/public/upload/product/thumbs/black-61b8347dcc688.jpg
mobile-cases-and-covers,WIWU iShield Ultra Thin Hard Shell Case 13.3 pro before 2020,,3399,0,https://www.okdam.com/category/mobile-cases-and-covers,,https://www.okdam.com/public/upload/product/thumbs/black-61b8344ee2f98.jpg
mobile-cases-and-covers,WIWU iShield Ultra Thin Hard Shell Case 13.3 air/2018,,3399,0,https://www.okdam.com/category/mobile-cases-and-covers,,https://www.okdam.com/public/upload/product/thumbs/black-61b83372bee96.jpg
mobile-cases-and-covers,WIWU Dual Color iShield macebook Case 13.3 air/2020,5199,4599,0,https://www.okdam.com/category/mobile-cases-and-covers,,https://www.okdam.com/public/upload/product/thumbs/black-61b832477f62f.jpg
